,State Name,County Name,Mean_Annual_AQI
97,California,Stanislaus,56.28493150684932
98,California,Sutter,47.15890410958904
99,California,Tehama,44.3041095890411
100,California,Trinity,22.458646616541355
101,California,Tulare,72.9068493150685
102,California,Tuolumne,45.849162011173185
103,California,Ventura,52.515068493150686
104,California,Yolo,43.87945205479452
105,Colorado,Adams,48.35068493150685
106,Colorado,Alamosa,9.145833333333334
107,Colorado,Arapahoe,51.775342465753425
108,Colorado,Archuleta,31.669421487603305
109,Colorado,Boulder,51.07123287671233
110,Colorado,Clear Creek,50.42068965517242
111,Colorado,Delta,40.78082191780822
112,Colorado,Denver,54.15068493150685
113,Colorado,Douglas,50.56232686980609
114,Colorado,El Paso,47.942465753424656
115,Colorado,Fremont,13.65625
116,Colorado,Garfield,44.53150684931507
117,Colorado,Gilpin,47.65034965034965
118,Colorado,Gunnison,48.11731843575419
119,Colorado,Jackson,6.086956521739131
120,Colorado,Jefferson,53.156164383561645
121,Colorado,La Plata,44.013698630136986
122,Colorado,Larimer,54.586301369863016
123,Colorado,Mesa,44.60989010989011
124,Colorado,Montezuma,48.02739726027397
125,Colorado,Pitkin,11.153846153846153
126,Colorado,Prowers,16.15606936416185
127,Colorado,Pueblo,20.57936507936508
128,Colorado,Rio Blanco,44.16164383561644
129,Colorado,Routt,15.17134831460674
130,Colorado,San Juan,6.6
131,Colorado,San Miguel,12.929203539823009
132,Colorado,Weld,47.46027397260274
133,Connecticut,Fairfield,46.49589041095891
134,Connecticut,Hartford,41.49041095890411
135,Connecticut,Litchfield,38.56438356164384
136,Connecticut,Middlesex,44.48780487804878
137,Connecticut,New Haven,46.09041095890411
138,Connecticut,New London,36.722527472527474
139,Connecticut,Tolland,42.783018867924525
140,Connecticut,Windham,36.86666666666667
141,Country Of Mexico,BAJA CALIFORNIA NORTE,77.125
142,Country Of Mexico,SONORA,44.41620111731844
143,Delaware,Kent,42.87123287671233
144,Delaware,New Castle,46.66849315068493
145,Delaware,Sussex,43.07397260273972
146,District Of Columbia,District of Columbia,48.33150684931507
147,Florida,Alachua,36.89835164835165
148,Florida,Baker,34.40997229916898
149,Florida,Bay,40.69187675070028
150,Florida,Brevard,36.98005698005698
151,Florida,Broward,40.69421487603306
152,Florida,Citrus,32.0027397260274
153,Florida,Collier,36.09944751381215
154,Florida,Columbia,40.396694214876035
155,Florida,Duval,45.72853185595568
156,Florida,Escambia,41.81095890410959
157,Florida,Flagler,34.27407407407407
158,Florida,Hamilton,31.74212034383954
159,Florida,Highlands,36.012875536480685
160,Florida,Hillsborough,45.413698630136984
161,Florida,Holmes,41.52486187845304
162,Florida,Indian River,36.516417910447764
163,Florida,Lake,37.7969696969697
164,Florida,Lee,37.42739726027397
165,Florida,Leon,41.080555555555556
166,Florida,Liberty,33.70940170940171
167,Florida,Manatee,37.221917808219175
168,Florida,Marion,39.78904109589041
169,Florida,Martin,37.15625
170,Florida,Miami-Dade,39.29916897506925
171,Florida,Nassau,27.49002849002849
172,Florida,Okaloosa,36.07162534435262
173,Florida,Orange,37.919444444444444
174,Florida,Osceola,36.42857142857143
175,Florida,Palm Beach,36.719887955182074
176,Florida,Pasco,37.30958904109589
177,Florida,Pinellas,42.76164383561644
178,Florida,Polk,38.945205479452056
179,Florida,Putnam,18.25284090909091
180,Florida,Santa Rosa,40.925824175824175
181,Florida,Sarasota,39.16986301369863
182,Florida,Seminole,38.38904109589041
183,Florida,St. Lucie,33.91477272727273
184,Florida,Volusia,38.06285714285714
185,Florida,Wakulla,37.28099173553719
186,Georgia,Bibb,40.78904109589041
187,Georgia,Charlton,23.372093023255815
188,Georgia,Chatham,38.86027397260274
189,Georgia,Chattooga,38.26229508196721
190,Georgia,Clarke,43.23013698630137
191,Georgia,Clayton,35.49579831932773
192,Georgia,Cobb,41.5709219858156
193,Georgia,Coffee,29.297520661157026
194,Georgia,Columbia,38.073469387755104
195,Georgia,Dawson,37.71311475409836
196,Georgia,DeKalb,45.797260273972604
197,Georgia,Dougherty,41.918539325842694
198,Georgia,Douglas,41.16326530612245
199,Georgia,Floyd,43.07945205479452
200,Georgia,Fulton,50.36164383561644
201,Georgia,Glynn,36.40501792114696
202,Georgia,Gwinnett,46.9943661971831
203,Georgia,Hall,37.68529411764706
204,Georgia,Henry,38.71349862258953
205,Georgia,Houston,40.166666666666664
206,Georgia,Lowndes,36.84789644012945
207,Georgia,Murray,41.848
208,Georgia,Muscogee,39.79120879120879
209,Georgia,Pike,39.804532577903686
210,Georgia,Richmond,44.667582417582416
211,Georgia,Rockdale,45.49377593360996
212,Georgia,Sumter,39.45378151260504
213,Georgia,Walker,37.87640449438202
214,Georgia,Washington,33.53080568720379
215,Hawaii,Hawaii,19.068493150684933
216,Hawaii,Honolulu,31.564383561643837
217,Hawaii,Kauai,14.293150684931506
218,Hawaii,Maui,18.486187845303867
219,Idaho,Ada,39.76438356164383
220,Idaho,Bannock,27.846575342465755
221,Idaho,Benewah,42.535714285714285
222,Idaho,Blaine,16.378980891719745
223,Idaho,Boise,36.23013698630137
224,Idaho,Bonner,26.216438356164385
225,Idaho,Bonneville,30.04201680672269
226,Idaho,Butte,40.269444444444446
227,Idaho,Canyon,29.854794520547944
228,Idaho,Caribou,9.49090909090909
229,Idaho,Custer,4.9743589743589745
230,Idaho,Franklin,22.178571428571427
231,Idaho,Idaho,41.32876712328767
232,Idaho,Jerome,16.427762039660056
233,Idaho,Kootenai,27.070422535211268
234,Idaho,Latah,12.354285714285714
235,Idaho,Lemhi,32.63611111111111
236,Idaho,Nez Perce,28.366666666666667
237,Idaho,Shoshone,36.04657534246575
238,Idaho,Twin Falls,20.873972602739727
239,Idaho,Valley,27.943977591036415
240,Illinois,Adams,41.850622406639005
241,Illinois,Champaign,43.4027397260274
242,Illinois,Clark,34.36697247706422
243,Illinois,Cook,55.68493150684932
244,Illinois,DuPage,43.94318181818182
245,Illinois,Effingham,40.43265306122449
246,Illinois,Hamilton,43.04360465116279
247,Illinois,Jersey,42.654178674351584
248,Illinois,Jo Daviess,34.55922865013774
249,Illinois,Kane,42.397887323943664
250,Illinois,La Salle,1.6865671641791045
251,Illinois,Lake,40.926530612244896
252,Illinois,Macon,44.5013698630137
253,Illinois,Macoupin,28.36986301369863
254,Illinois,Madison,51.32876712328767
255,Illinois,McHenry,44.77058823529412
256,Illinois,McLean,44.39010989010989
257,Illinois,Monroe,2.8286713286713288
258,Illinois,Peoria,41.47527472527472
259,Illinois,Randolph,39.891975308641975
260,Illinois,Rock Island,42.36842105263158
261,Illinois,Saint Clair,41.534246575342465
262,Illinois,Sangamon,40.28333333333333
263,Illinois,Tazewell,3.407514450867052
264,Illinois,Wabash,3.7884615384615383
265,Illinois,Will,44.134246575342466
266,Illinois,Winnebago,43.43108504398827
267,Indiana,Allen,44.821917808219176
268,Indiana,Bartholomew,40.620879120879124
269,Indiana,Boone,36.535612535612536
270,Indiana,Brown,35.23835616438356
271,Indiana,Carroll,35.86871508379888
272,Indiana,Clark,42.035616438356165
273,Indiana,Daviess,2.5342857142857143
274,Indiana,Delaware,35.94034090909091
275,Indiana,Dubois,34.225
276,Indiana,Elkhart,39.652054794520545
277,Indiana,Floyd,34.78787878787879
278,Indiana,Gibson,6.139275766016713
279,Indiana,Greene,38.566197183098595
280,Indiana,Hamilton,43.61917808219178
281,Indiana,Hendricks,33.94736842105263
282,Indiana,Henry,31.48739495798319
283,Indiana,Howard,41.11634349030471
284,Indiana,Huntington,32.14929577464789
285,Indiana,Jackson,35.34166666666667
286,Indiana,Knox,36.77437325905292
287,Indiana,LaPorte,40.4532967032967
288,Indiana,Lake,47.35342465753425
289,Indiana,Madison,42.46849315068493
290,Indiana,Marion,53.347945205479455
291,Indiana,Monroe,31.390173410404625
292,Indiana,Morgan,35.777472527472526
293,Indiana,Perry,37.70391061452514
294,Indiana,Pike,2.590308370044053
295,Indiana,Porter,44.25753424657534
296,Indiana,Posey,36.05494505494506
297,Indiana,Shelby,35.917808219178085
298,Indiana,Spencer,32.324786324786324
299,Indiana,St. Joseph,43.87397260273973
300,Indiana,Sullivan,33.224137931034484
301,Indiana,Tippecanoe,35.42450142450142
302,Indiana,Vanderburgh,41.72054794520548
303,Indiana,Vigo,46.00821917808219
304,Indiana,Wabash,37.535612535612536
305,Indiana,Warrick,36.66301369863014
306,Indiana,Whitley,34.32386363636363
307,Iowa,Black Hawk,34.41046831955923
308,Iowa,Bremer,37.13168724279836
309,Iowa,Cerro Gordo,15.728813559322035
310,Iowa,Clinton,42.59340659340659
311,Iowa,Harrison,38.983402489626556
312,Iowa,Johnson,37.67307692307692
313,Iowa,Lee,33.28333333333333
314,Iowa,Linn,41.07123287671233
315,Iowa,Montgomery,37.214285714285715
316,Iowa,Muscatine,34.465753424657535
317,Iowa,Palo Alto,39.04120879120879
318,Iowa,Polk,40.06301369863014
319,Iowa,Pottawattamie,30.861538461538462
320,Iowa,Scott,47.865753424657534
321,Iowa,Van Buren,38.15235457063712
322,Iowa,Woodbury,30.059322033898304
323,Kansas,Chase,25.666666666666668
324,Kansas,Ford,16.81578947368421
325,Kansas,Johnson,36.38121546961326
326,Kansas,Leavenworth,34.49723756906077
327,Kansas,Neosho,41.78630136986301
328,Kansas,Sedgwick,39.68493150684932
329,Kansas,Shawnee,42.21095890410959
330,Kansas,Sherman,14.759776536312849
331,Kansas,Sumner,38.78082191780822
332,Kansas,Trego,36.24175824175824
333,Kansas,Wyandotte,41.00547945205479
334,Kentucky,Bell,38.4106463878327
335,Kentucky,Boone,39.56485355648535
336,Kentucky,Boyd,38.50684931506849
337,Kentucky,Bullitt,41.63374485596708
338,Kentucky,Campbell,39.129476584022036
339,Kentucky,Carter,34.71228070175439
340,Kentucky,Christian,38.356115107913666
341,Kentucky,Daviess,42.73351648351648
342,Kentucky,Edmonson,41.57808219178082
343,Kentucky,Fayette,40.45879120879121
344,Kentucky,Greenup,24.444751381215468
345,Kentucky,Hancock,42.089795918367344
346,Kentucky,Hardin,38.86776859504132
347,Kentucky,Henderson,18.34710743801653
348,Kentucky,Jefferson,50.45753424657534
349,Kentucky,Jessamine,28.14010989010989
350,Kentucky,Livingston,38.77394636015325
351,Kentucky,McCracken,43.59279778393352
352,Kentucky,Morgan,36.837078651685395
353,Kentucky,Oldham,42.96280991735537
354,Kentucky,Perry,38.36827195467422
355,Kentucky,Pike,35.11080332409972
356,Kentucky,Pulaski,37.52127659574468
357,Kentucky,Simpson,39.60245901639344
358,Kentucky,Trigg,37.38526912181303
359,Kentucky,Warren,39.26149425287356
360,Kentucky,Washington,38.58516483516483
361,Louisiana,Ascension,35.35734072022161
362,Louisiana,Bossier,34.66946778711485
363,Louisiana,Caddo,38.7752808988764
364,Louisiana,Calcasieu,46.02465753424657
365,Louisiana,East Baton Rouge,44.983561643835614
366,Louisiana,Iberville,39.61917808219178
367,Louisiana,Jefferson,39.512328767123286
368,Louisiana,Lafayette,41.81095890410959
369,Louisiana,Lafourche,43.18333333333333
370,Louisiana,Livingston,42.95342465753425
371,Louisiana,Orleans,30.26027397260274
372,Louisiana,Ouachita,35.611570247933884
373,Louisiana,Pointe Coupee,35.39031339031339
374,Louisiana,Rapides,30.73109243697479
375,Louisiana,St. Bernard,44.87123287671233
376,Louisiana,St. Charles,9.298342541436464
377,Louisiana,St. James,29.46027397260274
378,Louisiana,St. John the Baptist,34.1510989010989
379,Louisiana,St. Martin,34.97746478873239
380,Louisiana,St. Tammany,38.54545454545455
381,Louisiana,Tangipahoa,31.71794871794872
382,Louisiana,Terrebonne,30.6
383,Louisiana,West Baton Rouge,40.93972602739726
384,Maine,Androscoggin,30.50415512465374
385,Maine,Aroostook,35.35068493150685
386,Maine,Cumberland,41.25205479452055
387,Maine,Hancock,36.92876712328767
388,Maine,Kennebec,25.628808864265928
389,Maine,Knox,36.83098591549296
390,Maine,Oxford,29.338323353293415
391,Maine,Penobscot,29.833795013850416
392,Maine,Washington,34.38567493112948
393,Maine,York,39.073593073593074
394,Maryland,Allegany,12.87945205479452
395,Maryland,Anne Arundel,36.971830985915496
396,Maryland,Baltimore,46.93150684931507
397,Maryland,Baltimore (City),43.892561983471076
398,Maryland,Calvert,39.36206896551724
399,Maryland,Carroll,43.593360995850624
400,Maryland,Cecil,40.041551246537395
401,Maryland,Charles,39.73303167420814
402,Maryland,Dorchester,42.49589041095891
403,Maryland,Frederick,44.45679012345679
404,Maryland,Garrett,36.64657534246575
405,Maryland,Harford,45.36490250696379
406,Maryland,Howard,32.41095890410959
407,Maryland,Kent,39.27777777777778
408,Maryland,Montgomery,37.62049861495845
409,Maryland,Prince George's,45.4027397260274
410,Maryland,Washington,38.916666666666664
411,Massachusetts,Barnstable,37.04735376044568
412,Massachusetts,Berkshire,38.43956043956044
413,Massachusetts,Bristol,40.925824175824175
414,Massachusetts,Dukes,39.71306818181818
415,Massachusetts,Essex,39.03846153846154
416,Massachusetts,Franklin,37.535714285714285
417,Massachusetts,Hampden,40.36538461538461
418,Massachusetts,Hampshire,38.70879120879121
419,Massachusetts,Middlesex,37.57692307692308
420,Massachusetts,Norfolk,34.76243093922652
421,Massachusetts,Plymouth,37.98622589531681
422,Massachusetts,Suffolk,39.44931506849315
423,Massachusetts,Worcester,40.48219178082192
424,Michigan,Allegan,40.8768115942029
425,Michigan,Bay,28.85759493670886
426,Michigan,Benzie,35.526315789473685
427,Michigan,Berrien,40.23076923076923
428,Michigan,Cass,40.6078431372549
429,Michigan,Chippewa,33.706896551724135
430,Michigan,Clinton,35.391129032258064
431,Michigan,Genesee,38.59117647058824
432,Michigan,Huron,35.94980694980695
433,Michigan,Ingham,36.446575342465756
434,Michigan,Kalamazoo,37.930939226519335
435,Michigan,Kent,38.202739726027396
436,Michigan,Keweenaw,8.627118644067796
437,Michigan,Lenawee,40.68156424581006
438,Michigan,Macomb,39.4041095890411
439,Michigan,Manistee,35.25278810408922
440,Michigan,Mason,34.21259842519685
441,Michigan,Missaukee,35.853994490358126
442,Michigan,Monroe,5.011142061281337
443,Michigan,Muskegon,39.01908396946565
444,Michigan,Oakland,40.19112627986348
445,Michigan,Ottawa,34.75890410958904
446,Michigan,Schoolcraft,29.56198347107438
447,Michigan,St. Clair,42.9972602739726
448,Michigan,Tuscola,34.51549295774648
449,Michigan,Washtenaw,41.5972602739726
450,Michigan,Wayne,54.49589041095891
451,Michigan,Wexford,35.26764705882353
452,Minnesota,Anoka,38.27472527472528
453,Minnesota,Becker,29.433333333333334
454,Minnesota,Beltrami,23.676136363636363
455,Minnesota,Carlton,25.924157303370787
456,Minnesota,Cass,17.02
457,Minnesota,Cook,18.164670658682635
458,Minnesota,Crow Wing,27.75766016713092
459,Minnesota,Dakota,31.767123287671232
460,Minnesota,Goodhue,37.157407407407405
461,Minnesota,Hennepin,43.446575342465756
462,Minnesota,Lake,27.50828729281768
463,Minnesota,Lyon,32.687845303867405
464,Minnesota,Mille Lacs,33.8421052631579
465,Minnesota,Olmsted,37.21153846153846
466,Minnesota,Ramsey,33.75068493150685
467,Minnesota,Saint Louis,36.515068493150686
468,Minnesota,Scott,37.16986301369863
469,Minnesota,Stearns,33.450581395348834
470,Minnesota,Washington,27.81267217630854
471,Minnesota,Winona,20.017543859649123
472,Minnesota,Wright,34.17403314917127
473,Mississippi,Bolivar,42.035714285714285
474,Mississippi,DeSoto,39.75
475,Mississippi,Forrest,36.19832402234637
476,Mississippi,Hancock,37.61917808219178
477,Mississippi,Harrison,41.11570247933884
478,Mississippi,Hinds,45.14246575342466
479,Mississippi,Jackson,40.35890410958904
480,Mississippi,Lauderdale,35.95510204081633
481,Mississippi,Lee,38.67219917012448
482,Mississippi,Yalobusha,33.298850574712645
483,Missouri,Andrew,40.26122448979592
484,Missouri,Boone,37.391836734693875
485,Missouri,Buchanan,35.73698630136986
486,Missouri,Callaway,38.50612244897959
487,Missouri,Cass,36.673972602739724
488,Missouri,Cedar,38.52421652421653
489,Missouri,Clay,39.42739726027397
490,Missouri,Clinton,41.926530612244896
491,Missouri,Franklin,5.137362637362638
492,Missouri,Greene,36.84109589041096
493,Missouri,Iron,20.424657534246574
494,Missouri,Jackson,40.87945205479452
495,Missouri,Jasper,34.09315068493151
496,Missouri,Jefferson,38.76712328767123
497,Missouri,Lincoln,40.12244897959184
498,Missouri,Monroe,35.273972602739725
499,Missouri,New Madrid,121.87671232876713
500,Missouri,Perry,40.16326530612245
501,Missouri,Saint Charles,30.863013698630137
502,Missouri,Saint Louis,45.09315068493151
503,Missouri,Sainte Genevieve,39.0
504,Missouri,St. Louis City,49.31506849315068
505,Missouri,Stoddard,23.270833333333332
506,Missouri,Taney,20.166666666666668
507,Montana,Cascade,23.12121212121212
508,Montana,Fergus,37.14246575342466
509,Montana,Flathead,39.18082191780822
510,Montana,Gallatin,26.882191780821916
511,Montana,Lake,8.666666666666666
512,Montana,Lewis and Clark,44.227397260273975
513,Montana,Lincoln,41.72802197802198
514,Montana,Missoula,44.59452054794521
515,Montana,Phillips,34.23561643835617
516,Montana,Powder River,38.68421052631579
517,Montana,Powell,8.23076923076923
518,Montana,Ravalli,19.005494505494507
519,Montana,Richland,36.97260273972603
520,Montana,Roosevelt,15.578947368421053
521,Montana,Rosebud,35.30769230769231
522,Montana,Sanders,27.524725274725274
523,Montana,Sheridan,16.07843137254902
524,Montana,Silver Bow,25.757575757575758
525,Montana,Yellowstone,20.69889502762431
526,Nebraska,Cass,14.491379310344827
527,Nebraska,Douglas,39.1945205479452
528,Nebraska,Hall,20.927835051546392
529,Nebraska,Knox,35.67323943661972
530,Nebraska,Lancaster,28.591666666666665
531,Nebraska,Sarpy,31.49142857142857
532,Nebraska,Scotts Bluff,19.98230088495575
533,Nebraska,Thomas,16.41176470588235
534,Nebraska,Washington,26.54310344827586
535,Nevada,Carson City,41.28493150684932
536,Nevada,Churchill,40.685552407932015
537,Nevada,Clark,59.01917808219178
538,Nevada,Douglas,16.01123595505618
539,Nevada,Elko,15.561643835616438
540,Nevada,Lyon,37.76988636363637
541,Nevada,Nye,18.39178082191781
542,Nevada,Washoe,48.71780821917808
543,Nevada,White Pine,46.09668508287293
544,New Hampshire,Belknap,27.930379746835442
545,New Hampshire,Cheshire,34.92054794520548
546,New Hampshire,Coos,37.79012345679013
547,New Hampshire,Grafton,33.652054794520545
548,New Hampshire,Hillsborough,37.30958904109589
549,New Hampshire,Merrimack,21.512328767123286
550,New Hampshire,Rockingham,38.227397260273975
551,New Jersey,Atlantic,38.56712328767123
552,New Jersey,Bergen,47.61917808219178
553,New Jersey,Camden,47.50684931506849
554,New Jersey,Cumberland,41.70360110803324
555,New Jersey,Essex,43.73150684931507
556,New Jersey,Gloucester,38.3
557,New Jersey,Hudson,43.5972602739726
558,New Jersey,Hunterdon,41.19889502762431
559,New Jersey,Mercer,44.0027397260274
560,New Jersey,Middlesex,42.4171270718232
561,New Jersey,Monmouth,38.9625
562,New Jersey,Morris,37.4010989010989
563,New Jersey,Ocean,38.14040114613181
564,New Jersey,Passaic,38.938628158844764
565,New Jersey,Union,42.586301369863016
566,New Jersey,Warren,36.755494505494504
567,New Mexico,Bernalillo,55.68219178082192
568,New Mexico,Catron,10.313725490196079
569,New Mexico,Chaves,16.8135593220339
570,New Mexico,Dona Ana,62.33150684931507
571,New Mexico,Eddy,55.104109589041094
572,New Mexico,Lea,47.88767123287671
573,New Mexico,Lincoln,11.86
574,New Mexico,Los Alamos,9.175438596491228
575,New Mexico,Luna,16.939058171745152
576,New Mexico,Rio Arriba,43.31005586592179
577,New Mexico,San Juan,55.06301369863014
578,New Mexico,Sandoval,45.0633608815427
579,New Mexico,Santa Fe,46.370165745856355
580,New Mexico,Socorro,11.0
581,New Mexico,Taos,20.18435754189944
582,New Mexico,Valencia,45.17086834733894
583,New York,Albany,38.0027397260274
584,New York,Bronx,43.16438356164384
585,New York,Chautauqua,36.25753424657534
586,New York,Dutchess,32.16986301369863
587,New York,Erie,39.80821917808219
588,New York,Essex,41.16712328767123
589,New York,Franklin,0.014044943820224719
590,New York,Hamilton,31.20277777777778
591,New York,Herkimer,24.463963963963963
592,New York,Jefferson,35.385365853658534
593,New York,Kings,28.136986301369863
594,New York,Monroe,37.50410958904109
595,New York,Nassau,23.046831955922865
596,New York,New York,41.06575342465754
597,New York,Niagara,35.28977272727273
598,New York,Oneida,19.109859154929577
599,New York,Onondaga,37.487671232876714
600,New York,Orange,35.92328767123288
601,New York,Oswego,34.57632398753894
602,New York,Putnam,32.46153846153846
603,New York,Queens,43.21369863013699
604,New York,Richmond,38.52876712328767
605,New York,Rockland,37.81369863013698
606,New York,Saratoga,33.73716012084592
607,New York,Seneca,0.17222222222222222
608,New York,St. Lawrence,29.564383561643837
609,New York,Steuben,35.61643835616438
610,New York,Suffolk,43.55068493150685
611,New York,Tompkins,34.52054794520548
612,New York,Wayne,36.134328358208954
613,New York,Westchester,37.986301369863014
614,North Carolina,Alexander,35.2983606557377
615,North Carolina,Avery,40.71625344352617
616,North Carolina,Beaufort,1.7443181818181819
617,North Carolina,Brunswick,10.421652421652421
618,North Carolina,Buncombe,34.654794520547945
619,North Carolina,Caldwell,33.17763157894737
620,North Carolina,Carteret,38.50579150579151
621,North Carolina,Caswell,38.477551020408164
622,North Carolina,Catawba,34.01939058171745
623,North Carolina,Cumberland,39.68595041322314
624,North Carolina,Davidson,35.76571428571429
625,North Carolina,Durham,41.0521978021978
626,North Carolina,Edgecombe,34.77685950413223
627,North Carolina,Forsyth,45.70958904109589
628,North Carolina,Graham,45.775510204081634
629,North Carolina,Granville,44.27916666666667
630,North Carolina,Guilford,40.26849315068493
631,North Carolina,Haywood,35.12362637362637
632,North Carolina,Hyde,20.695652173913043
633,North Carolina,Jackson,27.553398058252426
634,North Carolina,Johnston,39.112947658402206
635,North Carolina,Lenoir,42.35021097046413
636,North Carolina,Lincoln,46.04526748971193
637,North Carolina,Macon,33.62290502793296
638,North Carolina,Martin,29.6376404494382
639,North Carolina,Mecklenburg,49.202739726027396
640,North Carolina,Mitchell,23.054054054054053
641,North Carolina,Montgomery,39.87671232876713
642,North Carolina,New Hanover,33.11206896551724
643,North Carolina,Northampton,30.830065359477125
644,North Carolina,Person,31.138121546961326
645,North Carolina,Pitt,36.41193181818182
646,North Carolina,Rockingham,43.816326530612244
647,North Carolina,Rowan,44.016438356164386
648,North Carolina,Swain,35.78176795580111
649,North Carolina,Union,46.625531914893614
650,North Carolina,Wake,46.24657534246575
651,North Carolina,Yancey,46.877049180327866
652,North Dakota,Billings,33.78082191780822
653,North Dakota,Burke,33.45205479452055
654,North Dakota,Burleigh,33.843835616438355
655,North Dakota,Cass,35.85674931129476
656,North Dakota,Dunn,35.24383561643835
657,North Dakota,McKenzie,35.12602739726027
658,North Dakota,Mercer,35.345205479452055
659,North Dakota,Oliver,35.895890410958906
660,North Dakota,Ward,30.0
661,North Dakota,Williams,37.558904109589044
662,Ohio,Adams,20.213698630136985
663,Ohio,Allen,37.15384615384615
664,Ohio,Ashtabula,28.268156424581004
665,Ohio,Athens,26.616666666666667
666,Ohio,Belmont,18.78904109589041
667,Ohio,Butler,48.33150684931507
668,Ohio,Clark,46.15068493150685
669,Ohio,Clermont,40.46648044692738
670,Ohio,Clinton,43.75
671,Ohio,Columbiana,2.9
672,Ohio,Cuyahoga,50.88767123287671
673,Ohio,Delaware,41.066390041493776
674,Ohio,Fayette,36.87042253521127
675,Ohio,Franklin,47.45205479452055
676,Ohio,Gallia,14.063013698630137
677,Ohio,Geauga,44.51304347826087
678,Ohio,Greene,41.864197530864196
679,Ohio,Hamilton,53.446575342465756
680,Ohio,Harrison,7.819112627986348
681,Ohio,Jefferson,45.53972602739726
682,Ohio,Knox,42.457142857142856
683,Ohio,Lake,38.90958904109589
684,Ohio,Lawrence,37.18356164383562
685,Ohio,Licking,41.21632653061224
686,Ohio,Lorain,37.748618784530386
687,Ohio,Lucas,40.42191780821918
688,Ohio,Madison,43.13061224489796
689,Ohio,Mahoning,39.326027397260276
690,Ohio,Medina,38.62889518413598
691,Ohio,Miami,40.09958506224066
692,Ohio,Montgomery,46.87671232876713
