,State Name,County Name,Mean_Annual_AQI,Month,Day
132,Connecticut,Fairfield,45.56521739130435,4.0,15.83695652173913
133,Connecticut,Hartford,42.47826086956522,4.0,15.83695652173913
134,Connecticut,Litchfield,42.141304347826086,4.0,15.83695652173913
135,Connecticut,Middlesex,40.476190476190474,4.0,16.0
136,Connecticut,New Haven,43.33695652173913,4.0,15.83695652173913
137,Connecticut,New London,41.619565217391305,4.0,15.83695652173913
138,Connecticut,Tolland,43.31868131868132,3.989010989010989,16.0
139,Connecticut,Windham,41.26373626373626,3.989010989010989,15.989010989010989
140,Country Of Mexico,BAJA CALIFORNIA NORTE,65.0,3.9,19.6
141,Country Of Mexico,SONORA,50.04347826086956,4.0,15.83695652173913
142,Delaware,Kent,45.108695652173914,4.0,15.83695652173913
143,Delaware,New Castle,46.78260869565217,4.0,15.83695652173913
144,Delaware,Sussex,44.43478260869565,4.0,15.83695652173913
145,District Of Columbia,District of Columbia,47.26086956521739,4.0,15.83695652173913
146,Florida,Alachua,44.58695652173913,4.0,15.83695652173913
147,Florida,Baker,43.07692307692308,4.0,15.802197802197803
148,Florida,Bay,43.25,4.0,15.83695652173913
149,Florida,Brevard,42.17777777777778,4.022222222222222,15.666666666666666
150,Florida,Broward,44.27173913043478,4.0,15.83695652173913
151,Florida,Citrus,35.43478260869565,4.0,15.83695652173913
152,Florida,Collier,42.34065934065934,4.010989010989011,15.967032967032967
153,Florida,Columbia,47.0,3.989010989010989,15.67032967032967
154,Florida,Duval,50.72826086956522,4.0,15.83695652173913
155,Florida,Escambia,44.32608695652174,4.0,15.83695652173913
156,Florida,Flagler,40.075,4.05,15.6875
157,Florida,Hamilton,35.604395604395606,4.0,15.802197802197803
158,Florida,Highlands,40.494505494505496,3.989010989010989,15.67032967032967
159,Florida,Hillsborough,52.25,4.0,15.83695652173913
160,Florida,Holmes,45.22826086956522,4.0,15.83695652173913
161,Florida,Indian River,42.96739130434783,4.0,15.83695652173913
162,Florida,Lake,48.68888888888889,3.977777777777778,15.511111111111111
163,Florida,Lee,45.19565217391305,4.0,15.83695652173913
164,Florida,Leon,47.97826086956522,4.0,15.83695652173913
165,Florida,Liberty,40.76136363636363,4.045454545454546,15.761363636363637
166,Florida,Manatee,47.18478260869565,4.0,15.83695652173913
167,Florida,Marion,46.69565217391305,4.0,15.83695652173913
168,Florida,Martin,42.48913043478261,4.0,15.83695652173913
169,Florida,Miami-Dade,42.358695652173914,4.0,15.83695652173913
170,Florida,Nassau,33.23913043478261,4.0,15.83695652173913
171,Florida,Okaloosa,40.78021978021978,4.010989010989011,15.802197802197803
172,Florida,Orange,45.77173913043478,4.0,15.83695652173913
173,Florida,Osceola,47.71739130434783,4.0,15.83695652173913
174,Florida,Palm Beach,40.48913043478261,4.0,15.83695652173913
175,Florida,Pasco,48.06521739130435,4.0,15.83695652173913
176,Florida,Pinellas,50.30434782608695,4.0,15.83695652173913
177,Florida,Polk,46.42391304347826,4.0,15.83695652173913
178,Florida,Putnam,18.902173913043477,4.0,15.83695652173913
179,Florida,Santa Rosa,43.66304347826087,4.0,15.83695652173913
180,Florida,Sarasota,45.20652173913044,4.0,15.83695652173913
181,Florida,Seminole,45.58695652173913,4.0,15.83695652173913
182,Florida,St. Lucie,41.15217391304348,4.0,15.83695652173913
183,Florida,Volusia,42.28260869565217,4.0,15.83695652173913
184,Florida,Wakulla,43.27777777777778,3.988888888888889,15.822222222222223
185,Georgia,Bibb,47.66304347826087,4.0,15.83695652173913
186,Georgia,Charlton,24.16,4.0,17.2
187,Georgia,Chatham,44.56521739130435,4.0,15.83695652173913
188,Georgia,Chattooga,41.130434782608695,4.0,15.83695652173913
189,Georgia,Clarke,49.641304347826086,4.0,15.83695652173913
190,Georgia,Clayton,35.0,3.967741935483871,16.322580645161292
191,Georgia,Cobb,42.96739130434783,4.0,15.83695652173913
192,Georgia,Coffee,29.741935483870968,3.967741935483871,16.322580645161292
193,Georgia,Columbia,41.5,4.0,15.83695652173913
194,Georgia,Dawson,44.05434782608695,4.0,15.83695652173913
195,Georgia,DeKalb,48.30434782608695,4.0,15.83695652173913
196,Georgia,Dougherty,51.06024096385542,4.108433734939759,16.674698795180724
197,Georgia,Douglas,39.26086956521739,4.0,15.83695652173913
198,Georgia,Floyd,43.630434782608695,4.0,15.83695652173913
199,Georgia,Fulton,53.17391304347826,4.0,15.83695652173913
200,Georgia,Glynn,42.08695652173913,4.0,15.83695652173913
201,Georgia,Gwinnett,54.141304347826086,4.0,15.83695652173913
202,Georgia,Hall,38.96739130434783,4.0,15.83695652173913
203,Georgia,Henry,44.108695652173914,4.0,15.83695652173913
204,Georgia,Houston,43.15217391304348,4.0,15.83695652173913
205,Georgia,Lowndes,38.65277777777778,3.888888888888889,15.333333333333334
206,Georgia,Murray,48.01086956521739,4.0,15.83695652173913
207,Georgia,Muscogee,46.59782608695652,4.0,15.83695652173913
208,Georgia,Pike,44.08695652173913,4.0,15.83695652173913
209,Georgia,Richmond,48.70652173913044,4.0,15.83695652173913
210,Georgia,Rockdale,43.608695652173914,4.0,15.83695652173913
211,Georgia,Sumter,44.56470588235294,3.9176470588235293,15.08235294117647
212,Georgia,Walker,36.04494382022472,3.9775280898876404,15.674157303370787
213,Georgia,Washington,34.125,3.96875,16.1875
214,Hawaii,Hawaii,20.543478260869566,4.0,15.83695652173913
215,Hawaii,Honolulu,34.53260869565217,4.0,15.83695652173913
216,Hawaii,Kauai,15.706521739130435,4.0,15.83695652173913
217,Hawaii,Maui,16.17391304347826,4.0,15.83695652173913
218,Idaho,Ada,37.141304347826086,4.0,15.83695652173913
219,Idaho,Bannock,24.793478260869566,4.0,15.83695652173913
220,Idaho,Benewah,39.93478260869565,4.0,15.83695652173913
221,Idaho,Blaine,11.826086956521738,4.0,15.83695652173913
222,Idaho,Boise,24.793478260869566,4.0,15.83695652173913
223,Idaho,Bonner,16.597826086956523,4.0,15.83695652173913
224,Idaho,Bonneville,30.26086956521739,4.0,15.83695652173913
225,Idaho,Butte,44.108695652173914,4.0,15.83695652173913
226,Idaho,Canyon,19.706521739130434,4.0,15.83695652173913
227,Idaho,Caribou,9.880434782608695,4.0,15.83695652173913
228,Idaho,Custer,5.24,3.8,16.76
229,Idaho,Franklin,10.857142857142858,4.0,15.824175824175825
230,Idaho,Idaho,39.65217391304348,4.0,15.83695652173913
231,Idaho,Jerome,11.315217391304348,4.0,15.83695652173913
232,Idaho,Kootenai,22.815217391304348,4.0,15.83695652173913
233,Idaho,Latah,9.630434782608695,4.0,15.83695652173913
234,Idaho,Lemhi,19.22826086956522,4.0,15.83695652173913
235,Idaho,Nez Perce,24.184782608695652,4.0,15.83695652173913
236,Idaho,Shoshone,25.41304347826087,4.0,15.83695652173913
237,Idaho,Twin Falls,15.728260869565217,4.0,15.83695652173913
238,Idaho,Valley,13.152173913043478,4.0,15.83695652173913
239,Illinois,Adams,45.75,4.0,15.83695652173913
240,Illinois,Champaign,45.380434782608695,4.0,15.83695652173913
241,Illinois,Clark,40.26136363636363,3.9545454545454546,15.715909090909092
242,Illinois,Cook,53.21739130434783,4.0,15.83695652173913
243,Illinois,DuPage,43.369565217391305,4.0,15.83695652173913
244,Illinois,Effingham,41.73913043478261,4.0,15.83695652173913
245,Illinois,Hamilton,47.17391304347826,4.0,15.83695652173913
246,Illinois,Jersey,45.56521739130435,4.0,15.83695652173913
247,Illinois,Jo Daviess,41.24175824175824,4.010989010989011,15.692307692307692
248,Illinois,Kane,42.82608695652174,4.0,15.83695652173913
249,Illinois,La Salle,1.054945054945055,3.989010989010989,15.758241758241759
250,Illinois,Lake,42.33695652173913,4.0,15.83695652173913
251,Illinois,Macon,44.73913043478261,4.0,15.83695652173913
252,Illinois,Macoupin,41.55434782608695,4.0,15.83695652173913
253,Illinois,Madison,52.91304347826087,4.0,15.83695652173913
254,Illinois,McHenry,44.883720930232556,4.0,15.418604651162791
255,Illinois,McLean,46.07608695652174,4.0,15.83695652173913
256,Illinois,Monroe,2.3492063492063493,3.5396825396825395,15.301587301587302
257,Illinois,Peoria,44.01086956521739,4.0,15.83695652173913
258,Illinois,Randolph,45.641304347826086,4.0,15.83695652173913
259,Illinois,Rock Island,44.32608695652174,4.0,15.83695652173913
260,Illinois,Saint Clair,46.95652173913044,4.0,15.83695652173913
261,Illinois,Sangamon,44.46739130434783,4.0,15.83695652173913
