State,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20,10/3/20,10/4/20,10/5/20,10/6/20,10/7/20,10/8/20,POPESTIMATE2019
AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001366969906157516,0.0001366969906157516,0.0002733939812315032,0.0002733939812315032,0.0004100909718472548,0.0004100909718472548,0.0004100909718472548,0.0004100909718472548,0.0004100909718472548,0.0004100909718472548,0.000683484953078758,0.0009568789343102612,0.0009568789343102612,0.0008201819436945096,0.0009568789343102612,0.0009568789343102612,0.0009568789343102612,0.0010935759249260128,0.0010935759249260128,0.0010935759249260128,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.0012302729155417643,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.001366969906157516,0.0015036668967732677,0.0015036668967732677,0.0015036668967732677,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0016403638873890192,0.0019137578686205224,0.0019137578686205224,0.0019137578686205224,0.0019137578686205224,0.0019137578686205224,0.0019137578686205224,0.0019137578686205224,0.0019137578686205224,0.0019137578686205224,0.0019137578686205224,0.0019137578686205224,0.0023238488404677773,0.0023238488404677773,0.0021871518498520256,0.0021871518498520256,0.0021871518498520256,0.0021871518498520256,0.0023238488404677773,0.0023238488404677773,0.0023238488404677773,0.0023238488404677773,0.0024605458310835286,0.0024605458310835286,0.0024605458310835286,0.0025972428216992803,0.0025972428216992803,0.002733939812315032,0.002733939812315032,0.0028706368029307833,0.0030073337935465354,0.0030073337935465354,0.0032807277747780384,0.0032807277747780384,0.00341742476539379,0.00341742476539379,0.00341742476539379,0.00341742476539379,0.00341742476539379,0.003554121756009541,0.003554121756009541,0.003554121756009541,0.003554121756009541,0.003554121756009541,0.003690818746625293,0.003690818746625293,0.0038275157372410448,0.0038275157372410448,0.0038275157372410448,0.0039642127278567965,0.0039642127278567965,0.0039642127278567965,0.004100909718472548,0.0042376067090883,0.004374303699704051,0.004374303699704051,0.004921091662167057,0.005057788652782809,0.005057788652782809,0.005057788652782809,0.005057788652782809,0.005057788652782809,0.005057788652782809,0.005331182634014312,0.005331182634014312,0.005467879624630064,0.005467879624630064,0.0057412736058615665,0.0057412736058615665,0.0057412736058615665,0.0057412736058615665,0.0057412736058615665,0.0057412736058615665,0.005877970596477319,0.006014667587093071,0.006014667587093071,0.006014667587093071,0.006014667587093071,0.006014667587093071,0.006014667587093071,0.006151364577708822,0.006151364577708822,0.006151364577708822,0.006151364577708822,0.006151364577708822,0.006151364577708822,0.0062880615683245725,0.007108243512019082,0.007108243512019082,0.0076550314744820895,0.0076550314744820895,0.0076550314744820895,0.0076550314744820895,0.007791728465097842,0.007791728465097842,0.007928425455713593,0.007928425455713593,0.007928425455713593,0.007928425455713593,0.008065122446329344,0.008201819436945096,731545
AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03949065760317e-05,2.03949065760317e-05,4.07898131520634e-05,6.11847197280951e-05,8.15796263041268e-05,0.0001223694394561902,0.00026513378548841213,0.0003263185052165072,0.00034671341179253894,0.00042829303809666574,0.0005302675709768243,0.0006322421038569828,0.0006526370104330144,0.0007954013564652364,0.0009789555156495217,0.0009789555156495217,0.0011829045814098387,0.001223694394561902,0.0012440893011379337,0.0012440893011379337,0.0014888281800503143,0.0015296179932023776,0.0016723823392345996,0.0019579110312990433,0.0022434397233634874,0.0022842295365155508,0.0022842295365155508,0.00287568182722047,0.0035487137442295163,0.00395661187575015,0.004242140567814594,0.004323720194118721,0.004446089633574911,0.004629643792759196,0.004894777578247608,0.005323070616344274,0.005486229868952528,0.005853338187321098,0.005853338187321098,0.005894128000473162,0.006057287253081416,0.0064040006648739545,0.00695466314242681,0.007505325619979666,0.007770459405468079,0.0079132237515003,0.007974408471228395,0.008178357536988713,0.008932969080301886,0.009136918146062203,0.0095856060907349,0.00983034496964728,0.00983034496964728,0.009891529689375376,0.009911924595951407,0.010197453288015851,0.010646141232688549,0.01078890557872077,0.01103364445763315,0.011237593523393468,0.01138035786942569,0.011543517122033943,0.011829045814098387,0.011890230533826483,0.012338918478499179,0.01244089301137934,0.012604052263987591,0.01282839623632394,0.013113924928388386,0.013256689274420606,0.013256689274420606,0.013277084180996638,0.01366458740594124,0.013950116098005684,0.01401130081773378,0.014521173482134572,0.01474551745447092,0.015071835959687427,0.015296179932023776,0.015581708624088222,0.015663288250392347,0.015663288250392347,0.015785657689848537,0.016010001662184886,0.016111976195065044,0.016499479420009646,0.016744218298922028,0.017090931710714564,0.017111326617290597,0.01713172152386663,0.01762119928169139,0.018131071946092182,0.018253441385548373,0.018477785357884722,0.018722524236797104,0.018722524236797104,0.018946868209133452,0.019334371434078054,0.019823849191902814,0.020088982977391225,0.020517276015487893,0.020537670922063923,0.020537670922063923,0.020537670922063923,0.02106793849304075,0.02157781115744154,0.021781760223201857,0.022515976859939,0.022719925925699314,0.022862690271731538,0.0229034800848836,0.0237396712545009,0.02469823186357439,0.025085735088518992,0.025779161912104075,0.026207454950200736,0.026227849856776772,0.026329824389656926,0.026574563268569308,0.027777862756555177,0.028410104860412164,0.029287085843181525,0.02963379925497406,0.03000090757334263,0.03040880570486327,0.03040880570486327,0.03136736631393676,0.03191802879148962,0.03222395239013009,0.032693035241378815,0.03318251299920358,0.03330488243865977,0.03397791435566881,0.03454897173979771,0.03491608005816627,0.03534437309626294,0.03573187632120754,0.035997010106695954,0.03658846239740087,0.03758781281962643,0.038281239643211507,0.03842400398924373,0.03850558361554785,0.03856676833527595,0.03860755814842801,0.039117430812828806,0.03934177478516516,0.039545723850925474,0.04013717614163039,0.04054507427315102,0.04099376221782372,0.041034552030975786,0.04125889600331213,0.04150363488222451,0.04166679413483276,0.04229903623868975,0.04293127834254674,0.043849049138468155,0.04403260329765245,0.04444050142917308,0.04480760974754165,0.04515432315933419,0.045480641664550694,0.04613327867498371,0.046276043021015935,0.046296437927591964,0.046296437927591964,0.046316832834167994,0.046459597180200214,0.04686749531172085,0.0474793425090018,0.047805661014218306,0.04782605592079434,0.04788724064052243,0.04858066746410751,0.04868264199698767,0.04882540634301989,0.049335279007420685,0.04951883316660497,0.04951883316660497,0.04955962297975704,0.049885941484973544,0.05055897340198259,0.050660947934862754,0.05090568681377513,0.05092608172035115,0.05092608172035115,0.05092608172035115,0.0512116104124156,0.0515991136373602,0.05182345760969655,0.0519866168623048,0.05214977611491306,0.05214977611491306,0.05214977611491306,0.052618858966161794,0.053047152004258455,0.05378136864099559,4903185
AR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.313667819381246e-05,3.313667819381246e-05,6.627335638762492e-05,0.00016568339096906227,0.00016568339096906227,0.00016568339096906227,0.0002319567473566872,0.00026509342555049967,0.00033136678193812453,0.0003976401383257495,0.0003976401383257495,0.0004307768165195619,0.0004970501729071868,0.0005301868511009993,0.0005964602074886241,0.0005964602074886241,0.0006958702420700616,0.000795280276651499,0.0008284169548453113,0.0008946903112329363,0.0008946903112329363,0.0010603737022019987,0.001093510380395811,0.0011929204149772482,0.0011929204149772482,0.0012260570931710607,0.0012591937713648733,0.0013586038059463107,0.0013586038059463107,0.0014248771623339355,0.0014580138405277479,0.001524287196915373,0.0015574238751091855,0.0016568339096906227,0.001689970587884435,0.0018887906570473098,0.001955064013434935,0.00202133736982256,0.0021207474044039974,0.0023858408299544964,0.002485250864535934,0.0026509342555049963,0.0027503442900864337,0.0028828910028616834,0.0029160276810554957,0.0029160276810554957,0.0029160276810554957,0.0030154377156369335,0.003114847750218371,0.003147984428412183,0.003214257784799808,0.0032473944629936207,0.0032473944629936207,0.0032473944629936207,0.0032473944629936207,0.0033136678193812453,0.00337994117576887,0.0035456245667379324,0.0036450346013193703,0.0037444446359008073,0.0038107179922884323,0.0038438546704822447,0.0038769913486760574,0.003943264705063682,0.003976401383257494,0.004142084774226557,0.004374041521583244,0.004407178199777056,0.004407178199777056,0.004407178199777056,0.004473451556164682,0.0046391349471337434,0.004937365050878056,0.004970501729071868,0.005036775085459493,0.005036775085459493,0.005103048441847118,0.0053018685110099925,0.005434415223785243,0.0056332352929481175,0.00579891868391718,0.005832055362110991,0.005898328718498617,0.005997738753080054,0.00619655882224293,0.006494788925987241,0.006859292386119178,0.007058112455282053,0.007389479237220177,0.007422615915413991,0.0074888892718016145,0.00782025605373974,0.007919666088321177,0.007919666088321177,0.008217896192065489,0.008549262974003614,0.008714946364972675,0.008748083043166488,0.00891376643413555,0.009145723181492238,0.009211996537879862,0.009278269894267487,0.00944395328523655,0.009477089963430363,0.009642773354399423,0.009941003458143737,0.010073550170918986,0.010206096883694235,0.010338643596469486,0.01053746366563236,0.010603737022019985,0.010670010378407611,0.01093510380395811,0.01106765051673336,0.011266470585896235,0.011664110724221983,0.01176352075880342,0.01176352075880342,0.011962340827966296,0.012326844288098233,0.012525664357261108,0.012724484426423984,0.012989577851974483,0.013155261242943545,0.01322153459933117,0.013453491346687857,0.013453491346687857,0.01431504497972698,0.014580138405277481,0.014944641865409416,0.015143461934572292,0.01524287196915373,0.015673648785673292,0.01617069895858048,0.016767159166069103,0.01699911591342579,0.017231072660782474,0.01769498615549585,0.017926942902852537,0.018291446362984475,0.018655949823116413,0.0188879065704731,0.01918613667421741,0.019318683386992663,0.019749460203512224,0.019749460203512224,0.01984887023809366,0.020345920411000848,0.020809833905714222,0.021141200687652344,0.021903344286110033,0.02226784774624197,0.022698624562761532,0.022996854666505844,0.023493904839413028,0.024222911759676904,0.024421731828839777,0.024918782001746968,0.025482105531041778,0.02591288234756134,0.026343659164080904,0.026940119371569524,0.027834809682802462,0.028497543246678712,0.02889518338500446,0.029193413488748772,0.029591053627074523,0.030088103799981707,0.03038633390372602,0.030750837363857957,0.03114847750218371,0.031579254318703266,0.031579254318703266,0.032507081308130015,0.032871584768261956,0.03346804497575058,0.03833913667024101,0.03860423009579151,0.03886932352134201,0.03913441694689251,0.03913441694689251,0.039664603797993504,0.040062243936319256,0.040724977500195506,0.04128830102949032,0.04195103459336657,0.042580631479049,0.04334277507750669,0.04403864531957675,0.044734515561646815,0.04536411244732925,0.045861162620236436,0.046093119367593124,0.04662330621869412,0.04721976642618275,0.04721976642618275,0.0486777802667105,0.04907542040503625,0.04980442732530012,3017804
AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3738684990775159e-05,2.7477369981550318e-05,2.7477369981550318e-05,6.86934249538758e-05,6.86934249538758e-05,0.00010990947992620127,0.00017860290488007707,0.00020608027486162741,0.0002335576448431777,0.0002747736998155032,0.00032972843977860383,0.00039842186473247967,0.0004396379197048051,0.0005632860846217816,0.0007144116195203083,0.0008792758394096102,0.0008930145244003853,0.0009891853193358115,0.0010853561142712376,0.0011815269092066638,0.0013051750741236402,0.0014837779790037172,0.0015662100889483682,0.0016623808838837945,0.0017860290488007707,0.0019371545836992976,0.002047064063625499,0.002308099078450227,0.002418008558376428,0.0025141793533118542,0.0025553954082841797,0.002843907793090458,0.0031186814929059616,0.00340719387771224,0.0036407515225554176,0.0037369223174908432,0.003764399687472394,0.003764399687472394,0.003997957332315572,0.004149082867214098,0.004368901827066501,0.0045062886769742525,0.004753585006808205,0.0049459265966790575,0.0049459265966790575,0.005399303201374638,0.005825202436088668,0.006154930875867271,0.007061684085258433,0.00726776436012006,0.00732271910008316,0.0074051512100278116,0.007679924909843315,0.00811956282954812,0.008531723379271374,0.008902667874022304,0.009287351053764008,0.009301089738754783,0.009383521848699434,0.009630818178533387,0.010221581633136719,0.010413923223007573,0.010578787442896873,0.010922254567666252,0.010935993252657027,0.011004686677610903,0.011032164047592453,0.011348153802380282,0.01169162092714966,0.01209004279188214,0.012309861751734543,0.012502203341605397,0.012502203341605397,0.012845670466374776,0.013381479181015005,0.013587559455876632,0.01379363973073826,0.014219538965452291,0.014356925815360043,0.014356925815360043,0.014686654255138647,0.015030121379908026,0.015428543244640503,0.015634623519502133,0.016252864344087015,0.01629408039905934,0.01637651250900399,0.016733718318764145,0.01700849201857965,0.01746186862327523,0.018011416022906235,0.01836862183266639,0.01839609920264794,0.018437315257620265,0.019165465562131348,0.02009969614150406,0.020388208526310337,0.02108888146083987,0.021693383600433977,0.021817031765350953,0.021817031765350953,0.02242153390494506,0.023630538184133274,0.023630538184133274,0.02456476876350599,0.024798326408349163,0.024825803778330713,0.02486701983330304,0.026474445977223735,0.026955299951900862,0.027999440011199778,0.02860394215079388,0.029551911415157367,0.03073343832436403,0.030843347804290235,0.032107306823441546,0.03343995926754674,0.0342368029970117,0.03548702333117224,0.037479132654834636,0.03793250925953021,0.038248499014318045,0.040075744118091144,0.040858849162565325,0.04205411475676276,0.04511784150970563,0.04511784150970563,0.045351399154548805,0.045378876524530355,0.04680769976357097,0.0474534179581374,0.04978899440656918,0.05072322498594189,0.05145137529045297,0.05172614899026848,0.05190475189514855,0.05279776641954894,0.05399303201374638,0.05498221733308219,0.056053834762362656,0.056823201121846065,0.05697432665674459,0.05701554271171692,0.057688738276264896,0.05972206365489962,0.060202917629576747,0.06075246502920776,0.06170043429357125,0.06187903719845132,0.0618927758834421,0.062181288268248376,0.06358263413730744,0.06431078444181852,0.06439321655176318,0.06534118581612666,0.06553352740599752,0.06553352740599752,0.06583577847579457,0.06726460171483518,0.06771797831953076,0.06837743519908797,0.06877585706382046,0.06903689207864518,0.06903689207864518,0.06927044972348835,0.06958643947827618,0.07047945400267658,0.07104274008729834,0.07153733274696625,0.07168845828186478,0.07168845828186478,0.07171593565184634,0.07214183488656037,0.07244408595635742,0.07265016623121905,0.07295241730101609,0.07308980415092385,0.07308980415092385,0.07339205522072091,0.07377673840046262,0.07429880843011206,0.0748895718847154,0.07509565215957703,0.07520556163950323,0.07523303900948478,0.07545285796933718,0.07589249588904198,0.07637334986371912,0.07670307830349772,0.07719767096316563,0.0772114096481564,0.0772114096481564,0.07733505781307337,0.07762357019787965,0.07793955995266748,0.07821433365248298,0.07835172050239074,0.07837919787237228,0.07840667524235384,0.07847536866730771,0.07876388105211399,0.07890126790202175,7278717
CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5308624118668293e-06,2.5308624118668293e-06,2.5308624118668293e-06,2.5308624118668293e-06,2.5308624118668293e-06,2.5308624118668293e-06,2.5308624118668293e-06,2.5308624118668293e-06,2.5308624118668293e-06,2.5308624118668293e-06,2.5308624118668293e-06,5.0617248237336586e-06,5.0617248237336586e-06,5.0617248237336586e-06,5.0617248237336586e-06,5.0617248237336586e-06,5.0617248237336586e-06,5.0617248237336586e-06,5.0617248237336586e-06,5.0617248237336586e-06,5.0617248237336586e-06,5.0617248237336586e-06,5.0617248237336586e-06,5.0617248237336586e-06,5.0617248237336586e-06,5.0617248237336586e-06,5.0617248237336586e-06,7.592587235600487e-06,7.592587235600487e-06,1.0123449647467317e-05,1.0123449647467317e-05,1.0123449647467317e-05,1.2654312059334146e-05,1.5185174471200975e-05,1.7716036883067802e-05,1.7716036883067802e-05,1.7716036883067802e-05,1.7716036883067802e-05,2.2777761706801463e-05,3.5432073766135604e-05,4.3024661001736094e-05,5.0617248237336584e-05,5.567897306107024e-05,6.833328512040439e-05,7.592587235600487e-05,9.111104682720585e-05,0.00010882708371027366,0.0001391974326526756,0.00017716036883067804,0.00021765416742054733,0.0002606788284222834,0.0003138269390714868,0.0003416664256020219,0.000384691086603758,0.0004682095461953634,0.0005441354185513682,0.0006225921533192399,0.0007187649249701794,0.0008174685590329858,0.0008908635689771239,0.0009845054782161966,0.0011338263605163393,0.0012780855179927487,0.0013818508768792886,0.0015083939974726301,0.001599505044299836,0.0017133938528338434,0.001837406111015318,0.00197154181884426,0.0022246280600309427,0.0024574674019226914,0.0025587018983973643,0.002902899186411253,0.0029788250587672576,0.0030977755921249993,0.003333145796428614,0.0036191332489695655,0.003864626902920648,0.004077219345517462,0.004277157476054941,0.004335367311527878,0.004494811643475489,0.004720058398131636,0.004912403941433515,0.00514018155850153,0.005385675212452612,0.005529934369929022,0.005588144205401958,0.005775428023880104,0.006013329090595586,0.006223390670780532,0.006428390526141746,0.00664857555597416,0.006805489025509903,0.006873822310630308,0.007028204917754184,0.007281291158940868,0.007514130500832617,0.007716599493781962,0.007989932634263579,0.008119006617268788,0.008199994214448527,0.008311352160570667,0.00862011737481842,0.008845364129474568,0.009103512095484984,0.009280672464315663,0.009452771108322607,0.009493264906912475,0.009531227843090477,0.009675487000566889,0.009900733755223035,0.010105733610584249,0.010310733465945462,0.01048030124754054,0.010556227119896544,0.010556227119896544,0.010920671307205367,0.011095300813624179,0.011267399457631123,0.011477461037816071,0.011652090544234881,0.011722954691767153,0.011786226252063823,0.012019065593955573,0.01228480614720159,0.012472089965679735,0.012613818260744276,0.01279350949198682,0.012861842777107224,0.01294536123669883,0.01315289195447191,0.013357891809833124,0.013545175628311269,0.01371221254749448,0.013884311191501424,0.013937459302150627,0.014084249322038906,0.014228508479515314,0.014484125583113863,0.014689125438475076,0.014843508045598953,0.014927026505190559,0.015008014102370296,0.01512443377331617,0.015390174326562188,0.015590112457099667,0.01615449477494597,0.015974803543703425,0.01602035906711703,0.01603554424158823,0.016319000831717313,0.016610050009082,0.016982086783626425,0.01733387665887591,0.017594555487298196,0.017781839305776342,0.01784004914124928,0.01795899967460702,0.01831585127468024,0.018642332525811062,0.018953628602470685,0.019090295172711495,0.019490171433786452,0.019518010920316988,0.019669862665028997,0.019971035292041146,0.02036838069070424,0.020758133502131734,0.021104861652557486,0.021330108407213638,0.021385787380274707,0.021626219309402055,0.02205393505700755,0.022504428566319845,0.022798008606096397,0.02334467488705963,0.02369140303748539,0.023772390634665127,0.024060908949617946,0.02455189625752011,0.024974550280301867,0.025311154981080157,0.025779364527275524,0.02602991990605034,0.026247574073470885,0.026480413415362634,0.026923314337439327,0.02733078318574989,0.027804054456768985,0.028183683818549007,0.028370967637027157,0.028411461435617024,0.028677201988863043,0.02913275722299907,0.02954781865854523,0.02988189249691165,0.03029189220763408,0.030661398119766637,0.03075250916659384,0.03101824971983986,0.031395348219208016,0.03175726154410497,0.03211158228176633,0.032392508009483546,0.032658248562729565,0.032739236159909306,0.032949297740094245,0.03331627278981494,0.033716149050889904,0.034133741348847925,0.034526025022687284,0.034690531079458624,0.03474367919010783,0.03482719764969944,0.03495627163270464,0.03540676514201694,0.035556086024317084,0.03609262885563285,0.036274850949287264,0.036406455794704334,0.03661398651247742,0.03698855414943371,0.03722645521614919,0.03748713404457148,0.03774022028575816,0.03793003496664817,0.03800849170141604,0.03812744223477378,0.03845898521072833,0.03873738007603369,0.03895250338104237,0.03929670066905626,0.039428305514473336,0.03947133017547507,0.03962065105777521,0.0400028112819671,0.04024071234868258,0.04049379858986927,0.04073929224382035,0.04085065018994249,0.04091392175023916,0.04099997107224263,0.04119990920278011,0.04144540285673119,0.04163268667520934,39512223
