,State Name,County Name,Arithmetic Mean,AQI
172,Mississippi,Bolivar,0.032233906249999986,34.0
173,Mississippi,DeSoto,0.028054562500000005,30.6875
174,Mississippi,Hancock,0.033132125,36.46875
175,Mississippi,Harrison,0.0337515625,36.21875
176,Mississippi,Hinds,0.027911999999999996,31.540983606557376
177,Mississippi,Jackson,0.03359990625,35.9375
178,Mississippi,Lauderdale,0.028305124999999997,32.125
179,Mississippi,Lee,0.02870275,31.46875
180,Mississippi,Yalobusha,0.030888799999999998,31.8
181,Montana,Fergus,0.035522533333333335,35.53333333333333
182,Montana,Flathead,0.02660261666666667,30.116666666666667
183,Montana,Lewis and Clark,0.03721663333333333,37.53333333333333
184,Montana,Missoula,0.024358333333333326,29.55
185,Montana,Phillips,0.030090733333333338,30.483333333333334
186,Montana,Powder River,0.03311688333333333,34.016666666666666
187,Montana,Richland,0.03312389999999999,33.483333333333334
188,Montana,Rosebud,0.03190836666666667,34.016666666666666
189,Nebraska,Douglas,0.02414956756756758,26.83108108108108
190,Nebraska,Knox,0.03102916666666666,31.1
191,Nevada,Clark,0.02988773140495867,35.641873278236915
192,Nevada,Washoe,0.02705493016759777,33.667597765363126
193,Nevada,White Pine,0.041527100000000004,40.7
194,New Hampshire,Grafton,0.030944533333333343,32.516666666666666
195,New Jersey,Mercer,0.028528250000000005,30.55
196,New Mexico,Eddy,0.036766033333333344,37.083333333333336
197,New Mexico,San Juan,0.035393819819819816,38.909909909909906
198,New York,Albany,0.03128301639344263,33.40983606557377
199,New York,Bronx,0.02216398013245033,26.185430463576157
200,New York,Chautauqua,0.03192584615384616,33.43956043956044
201,New York,Dutchess,0.032483639344262294,34.80327868852459
202,New York,Erie,0.0302371098901099,32.0989010989011
203,New York,Essex,0.037584299999999994,37.53333333333333
204,New York,Hamilton,0.033936577777777775,36.544444444444444
205,New York,Monroe,0.03044016393442623,32.67213114754098
206,New York,New York,0.020914824175824177,24.956043956043956
207,New York,Niagara,0.031630956043956035,32.62637362637363
208,New York,Onondaga,0.029461284090909087,32.20454545454545
209,New York,Orange,0.02993550819672132,33.26229508196721
210,New York,Oswego,0.03194819780219781,32.879120879120876
211,New York,Putnam,0.03257745901639345,35.22950819672131
212,New York,Queens,0.023629318681318685,27.736263736263737
213,New York,Richmond,0.03060202564102564,33.82051282051282
214,New York,Rockland,0.026830956043956043,30.197802197802197
215,New York,Saratoga,0.034710783333333335,35.1
216,New York,Steuben,0.03381926229508196,33.90163934426229
217,New York,Suffolk,0.032018233766233785,34.935064935064936
218,New York,Tompkins,0.03386536666666667,33.4
219,New York,Wayne,0.03518038333333333,35.43333333333333
220,New York,Westchester,0.029559868852459027,33.60655737704918
221,North Carolina,Avery,0.03719898333333334,37.05
222,North Carolina,Carteret,0.03294339999999999,34.3
223,North Carolina,Macon,0.025807283333333333,30.966666666666665
224,North Carolina,Mecklenburg,0.030590434065934053,35.29120879120879
225,North Carolina,Montgomery,0.029001293103448268,30.56896551724138
226,North Carolina,Rowan,0.025939433333333324,29.266666666666666
227,North Carolina,Wake,0.023405870967741934,28.387096774193548
228,North Dakota,Billings,0.0319145934065934,32.31868131868132
229,North Dakota,Burke,0.03147274725274726,32.30769230769231
230,North Dakota,Burleigh,0.02581232967032968,27.47252747252747
231,North Dakota,Cass,0.03029308888888889,31.77777777777778
232,North Dakota,Dunn,0.030149714285714287,31.791208791208792
233,North Dakota,McKenzie,0.02995392307692308,31.978021978021978
234,North Dakota,Mercer,0.029768296703296705,30.945054945054945
235,North Dakota,Oliver,0.03188217582417582,32.31868131868132
236,North Dakota,Ward,0.03079446153846154,31.604395604395606
237,Ohio,Allen,0.03076784375000001,32.21875
238,Ohio,Butler,0.027771225806451624,30.072580645161292
239,Ohio,Clark,0.030352984374999992,33.15625
240,Ohio,Clermont,0.032448656250000006,33.84375
241,Ohio,Clinton,0.03201565625,33.21875
242,Ohio,Cuyahoga,0.027394850267379672,30.22459893048128
243,Ohio,Delaware,0.029798312499999997,31.875
244,Ohio,Fayette,0.02708418333333333,28.816666666666666
245,Ohio,Franklin,0.029495656249999995,31.46875
246,Ohio,Geauga,0.03534046874999999,35.78125
247,Ohio,Greene,0.031055874999999997,32.78125
248,Ohio,Hamilton,0.02673004081632652,29.904761904761905
249,Ohio,Jefferson,0.02652684375,31.46875
250,Ohio,Knox,0.03227546875,33.6875
251,Ohio,Lake,0.031317359375,33.59375
252,Ohio,Licking,0.030136796875000003,32.0
253,Ohio,Madison,0.031028031249999994,32.6875
254,Ohio,Medina,0.03380320689655173,36.172413793103445
255,Ohio,Miami,0.03199909375,33.34375
256,Ohio,Montgomery,0.030358687500000005,32.96875
257,Ohio,Noble,0.03059086666666666,31.133333333333333
258,Ohio,Portage,0.030222656249999997,32.4375
259,Ohio,Preble,0.026499571428571428,29.285714285714285
260,Ohio,Stark,0.03176983333333332,34.447916666666664
261,Ohio,Summit,0.028497037037037036,31.22222222222222
262,Ohio,Warren,0.031201625000000004,33.9375
263,Ohio,Washington,0.03200925,34.46875
264,Ohio,Wood,0.0266755625,28.75
265,Oklahoma,Canadian,0.027400582417582437,30.76923076923077
266,Oklahoma,Carter,0.03126985964912282,35.19298245614035
267,Oklahoma,Cleveland,0.02710298901098901,30.912087912087912
268,Oklahoma,Comanche,0.030761666666666663,35.111111111111114
269,Oklahoma,Creek,0.030373384615384608,33.142857142857146
270,Oklahoma,Dewey,0.03022171428571428,34.0
271,Oklahoma,Johnston,0.03263608333333332,36.875
272,Oklahoma,Oklahoma,0.03002292307692308,33.36153846153846
273,Oklahoma,Osage,0.02836745238095238,31.55952380952381
274,Oklahoma,Pittsburg,0.02827487912087913,32.15384615384615
275,Oklahoma,Tulsa,0.02747789270386267,31.167381974248926
276,Oklahoma,Washington,0.03167560563380282,33.690140845070424
277,Oregon,Multnomah,0.022647537037037035,26.314814814814813
278,Pennsylvania,Adams,0.03124016666666667,32.2
279,Pennsylvania,Allegheny,0.025052593406593385,28.15018315018315
280,Pennsylvania,Centre,0.03188203333333333,32.96666666666667
281,Pennsylvania,Elk,0.03261418333333333,32.86666666666667
282,Pennsylvania,Mercer,0.02986696666666667,30.933333333333334
283,Pennsylvania,Somerset,0.02837816666666667,30.466666666666665
